
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
y9hd4ue5qbzk8	,03	,00030001	,100913696724	,0000	,0	,01	,1	,193166	,1022171653	,0	,76504409	,00030001	,4	,030000000	,0	,1235.00	,01	,171653	,00030001	,0	,000300011931661022171653000030001	,20221022	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,060	,6610	,01	,00	,nmcs4xrdiwt1j	,1	,1	
wyh0g5vjzasfq	,03	,00030001	,265249431988	,0000	,0	,01	,1	,288355	,1022173139	,0	,44326682	,00030001	,4	,030000000	,0	,561.00	,01	,173139	,00030001	,0	,000300012883551022173139000030001	,20221022	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,142	,3439	,01	,01	,97cs5xutvr2pg	,1	,1	
6yo2tnfi7vsu9	,03	,00010003	,460396269293	,0000	,0	,01	,1	,484553	,1022173514	,0	,66462765	,00010003	,4	,030000000	,0	,1403.00	,01	,173514	,00010003	,0	,000100034845531022173514000010003	,20221022	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,072	,0350	,01	,04	,fc4ns6x5ygj1m	,1	,1	
kisbg2modutcz	,01	,00030002	,028787520089	,0000	,0	,01	,1	,668070	,1022173534	,0	,75308781	,00030002	,4	,010000000	,0	,33.98	,01	,173534	,00030002	,0	,000300026680701022173534000030002	,20221022	,00030002	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,151	,0080	,01	,01	,jfpxelk10s5m2	,1	,1	
60q37jer4tcdw	,01	,00030000	,119745038103	,0000	,0	,01	,1	,950585	,1022174437	,0	,51592069	,00030000	,4	,010000000	,0	,369.56	,01	,174437	,00030000	,0	,000300009505851022174437000030000	,20221022	,00030000	,705647708965026	,01	,00	,01	,00000000	,5621	,35110613	,fgjMid_range_brand_clothing	,012	,0230	,01	,01	,0rkfvqdb54ecn	,1	,1	
c0kdo5xre6vw4	,03	,00010000	,144830568218	,0000	,0	,01	,1	,495249	,1022174451	,0	,79575295	,00010000	,4	,030000000	,0	,4370.00	,01	,174451	,00010000	,0	,000100004952491022174451000010000	,20221022	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,031	,3968	,01	,01	,bfqe4vhzk6pxs	,1	,1	
82ps45c71w3ln	,01	,00010003	,710041580234	,0000	,0	,01	,1	,092357	,1022174630	,0	,77433878	,00010003	,4	,010000000	,0	,1600.00	,01	,174630	,00010003	,0	,000100030923571022174630000010003	,20221022	,00010003	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,122	,3630	,01	,01	,jsbhio0rmdf21	,1	,1	
82ps45c71w3ln	,01	,00010003	,925820478744	,0000	,0	,01	,1	,835632	,1022174954	,0	,34334718	,00010003	,4	,010000000	,0	,2700.00	,01	,174954	,00010003	,0	,000100038356321022174954000010003	,20221022	,00010003	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,152	,7054	,01	,01	,jsbhio0rmdf21	,1	,1	
ja1r0cmpf7d26	,01	,00020002	,606797326782	,0000	,0	,01	,1	,202625	,1022175049	,0	,86216212	,00020002	,4	,010000000	,0	,91.67	,01	,175049	,00020002	,0	,000200022026251022175049000020002	,20221022	,00020002	,732988587108469	,01	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,020	,7657	,01	,01	,kcuf4pvn2x981	,1	,1	
4xsahzyr68png	,01	,00030003	,080745738039	,0000	,0	,01	,1	,566154	,1022175203	,0	,52078186	,00030003	,4	,010000000	,0	,406.58	,01	,175203	,00030003	,0	,000300035661541022175203000030003	,20221022	,00030003	,502864279571882	,01	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,040	,0992	,01	,01	,jsbhio0rmdf21	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,718996419950	,0000	,0	,01	,1	,356737	,1022175843	,0	,59849860	,00010001	,4	,010000000	,0	,3800.00	,01	,175843	,00010001	,0	,000100013567371022175843000010001	,20221022	,00010001	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,012	,4236	,01	,01	,jsbhio0rmdf21	,1	,1	
c0kdo5xre6vw4	,03	,00010000	,119974505265	,0000	,0	,01	,1	,204954	,1022175945	,0	,63366970	,00010000	,4	,030000000	,0	,2981.00	,01	,175945	,00010000	,0	,000100002049541022175945000010000	,20221022	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,120	,6846	,01	,01	,bfqe4vhzk6pxs	,1	,1	
wr84mkincvlg1	,03	,00010000	,597992593618	,0000	,0	,01	,1	,225711	,1022180341	,0	,17715998	,00010000	,4	,030000000	,0	,2010.00	,01	,180341	,00010000	,0	,000100002257111022180341000010000	,20221022	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,042	,7091	,01	,01	,6fmkdywl9zaso	,1	,1	
2i1qp4y59joa6	,01	,00030003	,250157280197	,0000	,0	,01	,1	,160769	,1022180537	,0	,66886372	,00030003	,4	,010000000	,0	,95.66	,01	,180537	,00030003	,0	,000300031607691022180537000030003	,20221022	,00030003	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,042	,7808	,01	,01	,spa8mnj4k1tyz	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,403235741142	,0000	,0	,01	,1	,587077	,1022180724	,0	,40571875	,00010001	,4	,010000000	,0	,5478.00	,01	,180724	,00010001	,0	,000100015870771022180724000010001	,20221022	,00010001	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,050	,8525	,01	,01	,jsbhio0rmdf21	,1	,1	
od0gacwe9j7hb	,01	,00010000	,992907827970	,0000	,0	,01	,1	,326078	,1022180959	,0	,15105914	,00010000	,4	,010000000	,0	,19.06	,01	,180959	,00010000	,0	,000100003260781022180959000010000	,20221022	,00010000	,965819387286951	,02	,00	,01	,00000000	,7996	,78679991	,"oxnArcades,Amusement_parks(Low)	",152	,1839	,01	,01	,y9hd4ue5qbzk8	,1	,1	
br21qplho7mfi	,01	,00010001	,803960549940	,0000	,0	,01	,1	,260711	,1022181042	,0	,73744986	,00010001	,4	,010000000	,0	,5100.00	,01	,181042	,00010001	,0	,000100012607111022181042000010001	,20221022	,00010001	,716539165168778	,02	,00	,01	,00000000	,7829	,84715794	,"qtyMovies,TV_shows,Music(Low)	",130	,7328	,01	,01	,6yo2tnfi7vsu9	,1	,1	
4xpg7yvlhe6a2	,01	,00030000	,399073731545	,0000	,0	,01	,1	,193747	,1022181137	,0	,90782626	,00030000	,4	,010000000	,0	,4100.00	,01	,181137	,00030000	,0	,000300001937471022181137000030000	,20221022	,00030000	,716539165168778	,02	,00	,01	,00000000	,7829	,84715794	,"qtyMovies,TV_shows,Music(Low)	",101	,1831	,01	,01	,6yo2tnfi7vsu9	,1	,1	
yqlg8ewudhijf	,03	,00030000	,840980994785	,0000	,0	,01	,1	,024401	,1022181557	,0	,34594925	,00030000	,4	,030000000	,0	,4210.00	,01	,181557	,00030000	,0	,000300000244011022181557000030000	,20221022	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,062	,3978	,01	,01	,2i1qp4y59joa6	,1	,1	
laubqj3gc5s21	,01	,00010001	,090258818352	,0000	,0	,01	,1	,591831	,1022181743	,0	,76246511	,00010001	,4	,010000000	,0	,29.63	,01	,181743	,00010001	,0	,000100015918311022181743000010001	,20221022	,00010001	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,131	,0786	,01	,01	,jfpxelk10s5m2	,1	,1	
c14zl5r0vubmt	,01	,00020003	,317092780912	,0000	,0	,01	,1	,181153	,1022181916	,0	,75364349	,00020003	,4	,010000000	,0	,4100.00	,01	,181916	,00020003	,0	,000200031811531022181916000020003	,20221022	,00020003	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,011	,8587	,01	,01	,jsbhio0rmdf21	,1	,1	
c14zl5r0vubmt	,01	,00020003	,033650000317	,0000	,0	,01	,1	,746691	,1022182610	,0	,80437647	,00020003	,4	,010000000	,0	,4309.00	,01	,182610	,00020003	,0	,000200037466911022182610000020003	,20221022	,00020003	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,141	,5098	,01	,01	,jsbhio0rmdf21	,1	,1	
ceb62zqjix1gy	,03	,00030003	,812546525110	,0000	,0	,01	,1	,198009	,1022182650	,0	,47053984	,00030003	,4	,030000000	,0	,30.00	,01	,182650	,00030003	,0	,000300031980091022182650000030003	,20221022	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,012	,3138	,01	,00	,af3c6ohtsu2p9	,1	,1	
z2rqe6yfabn3k	,01	,00020000	,998752757270	,0000	,0	,01	,1	,511583	,1022182808	,0	,16311343	,00020000	,4	,010000000	,0	,1900.00	,01	,182808	,00020000	,0	,000200005115831022182808000020000	,20221022	,00020000	,726924948305871	,02	,00	,01	,00000000	,7011	,85970589	,lgoFour_star(Low)	,112	,0181	,01	,03	,v5ezbj6ro1lmi	,1	,1	
by2jqp7wsfnvz	,01	,00030001	,696508741771	,0000	,0	,01	,1	,667766	,1022182943	,0	,00970129	,00030001	,4	,010000000	,0	,77.03	,01	,182943	,00030001	,0	,000300016677661022182943000030001	,20221022	,00030001	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,061	,0019	,01	,01	,jfpxelk10s5m2	,1	,1	
bw0da32l54kom	,01	,00010003	,670165243950	,0000	,0	,01	,1	,549238	,1022183651	,0	,27497412	,00010003	,4	,010000000	,0	,31.26	,01	,183651	,00010003	,0	,000100035492381022183651000010003	,20221022	,00010003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,151	,8400	,01	,01	,jfpxelk10s5m2	,1	,1	
ctlxv92fkbeua	,03	,00030002	,834406832678	,0000	,0	,01	,1	,013519	,1022184100	,0	,07539671	,00030002	,4	,030000000	,0	,533.00	,01	,184100	,00030002	,0	,000300020135191022184100000030002	,20221022	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,001	,1149	,01	,01	,klue0qoxdzisv	,1	,1	
2rl6cdh85enqv	,03	,00010000	,888940879653	,0000	,0	,01	,1	,057628	,1022184211	,0	,69296156	,00010000	,4	,030000000	,0	,366.00	,01	,184211	,00010000	,0	,000100000576281022184211000010000	,20221022	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,100	,5591	,01	,01	,i34pv8hmdw1jc	,1	,1	
c14zl5r0vubmt	,01	,00020003	,706324476190	,0000	,0	,01	,1	,174154	,1022184229	,0	,96588939	,00020003	,4	,010000000	,0	,3700.00	,01	,184229	,00020003	,0	,000200031741541022184229000020003	,20221022	,00020003	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,062	,0809	,01	,01	,jsbhio0rmdf21	,1	,1	
067dqk9aromji	,03	,00030003	,131796383086	,0000	,0	,01	,1	,958512	,1022184923	,0	,38501744	,00030003	,4	,030000000	,0	,60.00	,01	,184923	,00030003	,0	,000300039585121022184923000030003	,20221022	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,071	,7076	,01	,01	,8erdwgy9bi7nl	,1	,1	
g9fai3q06jmzl	,01	,00020003	,865906684175	,0000	,0	,01	,1	,447274	,1022185725	,0	,49655590	,00020003	,4	,010000000	,0	,30.46	,01	,185725	,00020003	,0	,000200034472741022185725000020003	,20221022	,00020003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,002	,5469	,01	,06	,jfpxelk10s5m2	,1	,1	
6yo2tnfi7vsu9	,03	,00010003	,707234611170	,0000	,0	,01	,1	,870039	,1022190123	,0	,58943794	,00010003	,4	,030000000	,0	,1710.00	,01	,190123	,00010003	,0	,000100038700391022190123000010003	,20221022	,00010003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,020	,3204	,01	,04	,fc4ns6x5ygj1m	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,439573648110	,0000	,0	,01	,1	,717477	,1022190244	,0	,12161645	,00010001	,4	,010000000	,0	,3800.00	,01	,190244	,00010001	,0	,000100017174771022190244000010001	,20221022	,00010001	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,140	,8397	,01	,01	,jsbhio0rmdf21	,1	,1	
jsbhio0rmdf21	,03	,00020003	,688019913193	,0000	,0	,01	,1	,053850	,1022190420	,0	,44517602	,00020003	,4	,030000000	,0	,4093.00	,01	,190420	,00020003	,0	,000200030538501022190420000020003	,20221022	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,020	,2882	,01	,01	,7uprbdmqst839	,1	,1	
gieo5rw271pkh	,01	,00020003	,316720480088	,0000	,0	,01	,1	,357670	,1022191756	,0	,86420393	,00020003	,4	,010000000	,0	,28.45	,01	,191756	,00020003	,0	,000200033576701022191756000020003	,20221022	,00020003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,061	,1540	,01	,01	,jfpxelk10s5m2	,1	,1	
tikhz5yx0ne6g	,01	,00030003	,665129174451	,0000	,0	,01	,1	,258354	,1022192921	,0	,88401406	,00030003	,4	,010000000	,0	,255.24	,01	,192921	,00030003	,0	,000300032583541022192921000030003	,20221022	,00030003	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,120	,3130	,01	,01	,spa8mnj4k1tyz	,1	,1	
iywr6f5m1bl4n	,01	,00010000	,647431347199	,0000	,0	,01	,1	,959944	,1022193234	,0	,59588760	,00010000	,4	,010000000	,0	,81.35	,01	,193234	,00010000	,0	,000100009599441022193234000010000	,20221022	,00010000	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,121	,9609	,01	,01	,spa8mnj4k1tyz	,1	,1	
fgx2hakoy508w	,01	,00010002	,215447496973	,0000	,0	,01	,1	,496474	,1022193545	,0	,30052318	,00010002	,4	,010000000	,0	,1.17	,01	,193545	,00010002	,0	,000100024964741022193545000010002	,20221022	,00010002	,034221704356571	,01	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",121	,3079	,01	,01	,d4ifvrwp63bs2	,1	,1	
60q37jer4tcdw	,01	,00030000	,649219497519	,0000	,0	,01	,1	,976836	,1022195124	,0	,39980422	,00030000	,4	,010000000	,0	,139.81	,01	,195124	,00030000	,0	,000300009768361022195124000030000	,20221022	,00030000	,502864279571882	,01	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,071	,3269	,01	,01	,jsbhio0rmdf21	,1	,1	
jhp5y1fv0a2xg	,01	,00010000	,205459493761	,0000	,0	,01	,1	,790450	,1022195606	,0	,50131720	,00010000	,4	,010000000	,0	,258.80	,01	,195606	,00010000	,0	,000100007904501022195606000010000	,20221022	,00010000	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,120	,9848	,01	,01	,spa8mnj4k1tyz	,1	,1	
ihk0nce2qabpy	,03	,00030001	,456123144018	,0000	,0	,01	,1	,213090	,1022195945	,0	,29778121	,00030001	,4	,030000000	,0	,557.00	,01	,195945	,00030001	,0	,000300012130901022195945000030001	,20221022	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,010	,6917	,01	,01	,3mezcwo196nib	,1	,1	
fgx2hakoy508w	,01	,00010002	,141474130688	,0000	,0	,01	,1	,790862	,1022195949	,0	,49413036	,00010002	,4	,010000000	,0	,3.83	,01	,195949	,00010002	,0	,000100027908621022195949000010002	,20221022	,00010002	,034221704356571	,01	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",110	,1246	,01	,01	,d4ifvrwp63bs2	,1	,1	
zwk89xmg0fpat	,01	,00030002	,774284387606	,0000	,0	,01	,1	,681178	,1022200315	,0	,30394167	,00030002	,4	,010000000	,0	,837.00	,01	,200315	,00030002	,0	,000300026811781022200315000030002	,20221022	,00030002	,726924948305871	,02	,00	,01	,00000000	,7011	,85970589	,lgoFour_star(Low)	,111	,5674	,01	,01	,v5ezbj6ro1lmi	,1	,1	
pbdtcq5gf0arw	,03	,00030001	,446070062364	,0000	,0	,01	,1	,011327	,1022200505	,0	,73120323	,00030001	,4	,030000000	,0	,289.00	,01	,200505	,00030001	,0	,000300010113271022200505000030001	,20221022	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,012	,6544	,01	,01	,iq6r7jwbgv8mx	,1	,1	
v5ezbj6ro1lmi	,03	,00030000	,642111115593	,0000	,0	,01	,1	,126379	,1022200903	,0	,06340356	,00030000	,4	,030000000	,0	,1805.00	,01	,200903	,00030000	,0	,000300001263791022200903000030000	,20221022	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,072	,0129	,01	,05	,g9fai3q06jmzl	,1	,1	
di0s2qkuahz5o	,01	,00020001	,623857246082	,0000	,0	,01	,1	,064417	,1022200949	,0	,19545541	,00020001	,4	,010000000	,0	,600.00	,01	,200949	,00020001	,0	,000200010644171022200949000020001	,20221022	,00020001	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",152	,7647	,01	,01	,d4ifvrwp63bs2	,1	,1	
zyqsj0nm4d8ti	,01	,00030001	,068365650847	,0000	,0	,01	,1	,771239	,1022201024	,0	,97759394	,00030001	,4	,010000000	,0	,62.38	,01	,201024	,00030001	,0	,000300017712391022201024000030001	,20221022	,00030001	,154398868243162	,01	,00	,01	,00000000	,7911	,46235706	,"evnKTV,Cinema,Chess,Board_games(Low)	",032	,9159	,01	,01	,5nl2g673wdipu	,1	,1	
wr84mkincvlg1	,03	,00010000	,256389140311	,0000	,0	,01	,1	,007775	,1022202044	,0	,04064740	,00010000	,4	,030000000	,0	,1708.00	,01	,202044	,00010000	,0	,000100000077751022202044000010000	,20221022	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,072	,0544	,01	,01	,6fmkdywl9zaso	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,652307625491	,0000	,0	,01	,1	,614864	,1022202138	,0	,07072523	,00010001	,4	,010000000	,0	,5700.00	,01	,202138	,00010001	,0	,000100016148641022202138000010001	,20221022	,00010001	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,070	,4365	,01	,01	,jsbhio0rmdf21	,1	,1	
97cs5xutvr2pg	,03	,00010002	,504040366858	,0000	,0	,01	,1	,240678	,1022202918	,0	,76423961	,00010002	,4	,030000000	,0	,41000.00	,01	,202918	,00010002	,0	,000100022406781022202918000010002	,20221022	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,130	,9692	,01	,01	,ij3zpfa7nrv9c	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,672840288716	,0000	,0	,01	,1	,434954	,1022203051	,0	,87936770	,00010001	,4	,010000000	,0	,2287.00	,01	,203051	,00010001	,0	,000100014349541022203051000010001	,20221022	,00010001	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,132	,1264	,01	,01	,jsbhio0rmdf21	,1	,1	
k1z4rwub92dpc	,01	,00030003	,236071853910	,0000	,0	,01	,1	,842065	,1022203453	,0	,24620533	,00030003	,4	,010000000	,0	,37.46	,01	,203453	,00030003	,0	,000300038420651022203453000030003	,20221022	,00030003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,111	,4986	,01	,05	,jfpxelk10s5m2	,1	,1	
zwk89xmg0fpat	,01	,00030002	,823903550000	,0000	,0	,01	,1	,133475	,1022204956	,0	,79606749	,00030002	,4	,010000000	,0	,39.72	,01	,204956	,00030002	,0	,000300021334751022204956000030002	,20221022	,00030002	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,122	,8359	,01	,01	,jfpxelk10s5m2	,1	,1	
3qn967exs4caj	,01	,00010003	,639750762125	,0000	,0	,01	,1	,473921	,1022205802	,0	,33246375	,00010003	,4	,010000000	,0	,40.04	,01	,205802	,00010003	,0	,000100034739211022205802000010003	,20221022	,00010003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,040	,8107	,01	,01	,jfpxelk10s5m2	,1	,1	
midk59trs0n7w	,01	,00010002	,999334421770	,0000	,0	,01	,1	,125874	,1022210207	,0	,29577555	,00010002	,4	,010000000	,0	,1.29	,01	,210207	,00010002	,0	,000100021258741022210207000010002	,20221022	,00010002	,034221704356571	,01	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",072	,6832	,01	,01	,d4ifvrwp63bs2	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,389230592217	,0000	,0	,01	,1	,997847	,1022210210	,0	,68247833	,00010002	,4	,030000000	,0	,279.00	,01	,210210	,00010002	,0	,000100029978471022210210000010002	,20221022	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,060	,2761	,01	,03	,zademc4t7531w	,1	,1	
60q37jer4tcdw	,03	,00030000	,848498137158	,0000	,0	,01	,1	,691555	,1022211638	,0	,67076960	,00030000	,4	,030000000	,0	,299600.00	,01	,211638	,00030000	,0	,000300006915551022211638000030000	,20221022	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,121	,4526	,01	,01	,3l2ohdmxw7u4z	,1	,1	
ceb62zqjix1gy	,03	,00030003	,197445705231	,0000	,0	,01	,1	,782430	,1022212347	,0	,22451510	,00030003	,4	,030000000	,0	,130.00	,01	,212347	,00030003	,0	,000300037824301022212347000030003	,20221022	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,131	,4138	,01	,00	,af3c6ohtsu2p9	,1	,1	
0aebpcnzg34il	,01	,00020000	,446184832125	,0000	,0	,01	,1	,904485	,1022213044	,0	,23525306	,00020000	,4	,010000000	,0	,1758.00	,01	,213044	,00020000	,0	,000200009044851022213044000020000	,20221022	,00020000	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,150	,9397	,01	,01	,jsbhio0rmdf21	,1	,1	
0aebpcnzg34il	,01	,00020000	,825698091208	,0000	,0	,01	,1	,413942	,1022213854	,0	,96114730	,00020000	,4	,010000000	,0	,4919.00	,01	,213854	,00020000	,0	,000200004139421022213854000020000	,20221022	,00020000	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,051	,1498	,01	,01	,jsbhio0rmdf21	,1	,1	
di0s2qkuahz5o	,01	,00020001	,882152342373	,0000	,0	,01	,1	,259182	,1022213932	,0	,23486698	,00020001	,4	,010000000	,0	,6278.00	,01	,213932	,00020001	,0	,000200012591821022213932000020001	,20221022	,00020001	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",130	,2130	,01	,01	,d4ifvrwp63bs2	,1	,1	
0aebpcnzg34il	,01	,00020000	,828169181979	,0000	,0	,01	,1	,917910	,1022214504	,0	,26798023	,00020000	,4	,010000000	,0	,3000.00	,01	,214504	,00020000	,0	,000200009179101022214504000020000	,20221022	,00020000	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,040	,1404	,01	,01	,jsbhio0rmdf21	,1	,1	
jsbhio0rmdf21	,03	,00020003	,565104219950	,0000	,0	,01	,1	,247526	,1022214601	,0	,99006276	,00020003	,4	,030000000	,0	,5415.00	,01	,214601	,00020003	,0	,000200032475261022214601000020003	,20221022	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,011	,1759	,01	,01	,b9ms87d6j3zlf	,1	,1	
v5ezbj6ro1lmi	,03	,00030000	,636964793453	,0000	,0	,01	,1	,581354	,1022214657	,0	,15161583	,00030000	,4	,030000000	,0	,795.00	,01	,214657	,00030000	,0	,000300005813541022214657000030000	,20221022	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,050	,0618	,01	,05	,60q37jer4tcdw	,1	,1	
bel1vycirowpn	,01	,00030001	,860116103722	,0000	,0	,01	,1	,252101	,1022215143	,0	,12772834	,00030001	,4	,010000000	,0	,6600.00	,01	,215143	,00030001	,0	,000300012521011022215143000030001	,20221022	,00030001	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",022	,0885	,01	,01	,d4ifvrwp63bs2	,1	,1	
9f876xmzdi5u0	,03	,00020002	,621254358245	,0000	,0	,01	,1	,442988	,1022220025	,0	,95134888	,00020002	,4	,030000000	,0	,519.00	,01	,220025	,00020002	,0	,000200024429881022220025000020002	,20221022	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,110	,2065	,01	,01	,pw5s68hoxmukq	,1	,1	
0aebpcnzg34il	,01	,00020000	,645930779902	,0000	,0	,01	,1	,473547	,1022220315	,0	,92126834	,00020000	,4	,010000000	,0	,1798.00	,01	,220315	,00020000	,0	,000200004735471022220315000020000	,20221022	,00020000	,502864279571882	,02	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,042	,4601	,01	,01	,jsbhio0rmdf21	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,582488155234	,0000	,0	,01	,1	,442502	,1022220419	,0	,63273685	,00030001	,4	,030000000	,0	,1045.00	,01	,220419	,00030001	,0	,000300014425021022220419000030001	,20221022	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,110	,0151	,01	,01	,ctlxv92fkbeua	,1	,1	
