
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00084713684905847358628	,mtb42s05kd3xv	,00030001	,00030001	,221267039729	,163120	,00	,01	,01	,1848.00	,1848.00	,20230217	,115849	,20230217	,111	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20230217	,0217115849	,02	,0	,00000000	,08806153	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,1848.00	,001	,1848.00	,275.99	,31244301	,145273162883	,9400939362	,9781002157901353	,0	,1848.00	,001	
00041966869797136716227	,mtb42s05kd3xv	,00030001	,00030001	,441745714533	,822427	,00	,01	,01	,2895.00	,2895.00	,20230309	,104955	,20230309	,151	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20230309	,0309104955	,02	,0	,00000000	,40568588	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,2895.00	,001	,2895.00	,432.36	,75914081	,548891117850	,7490568243	,5518209856064665	,0	,2895.00	,001	
00079043357144337147322	,mtb42s05kd3xv	,00030001	,00030001	,281104473908	,500533	,00	,01	,01	,1500.00	,1500.00	,20230329	,181241	,20230329	,141	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20230329	,0329181241	,02	,0	,00000000	,79683092	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,1500.00	,001	,1500.00	,224.02	,91869723	,348368527468	,9479639726	,0452243750822780	,0	,1500.00	,001	
00064854103580444922431	,mtb42s05kd3xv	,00030001	,00030001	,700309739759	,162138	,00	,01	,01	,1638.00	,1638.00	,20230418	,065637	,20230418	,122	,04431351	,195970762474688	,syzSelf_service(Low)	,5812	,0000	,0001	,000	,82	,06	,20230418	,0418065637	,02	,0	,00000000	,00886093	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,1638.00	,001	,1638.00	,244.63	,44523661	,590038763867	,6444914543	,7054933414093911	,0	,1638.00	,001	
00004349304635192403916	,ftwxe6o13zisp	,00010000	,00010000	,483077770017	,399373	,00	,01	,01	,6779.00	,6779.00	,20221020	,142144	,20221020	,040	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0000	,000	,82	,06	,20221020	,1020142144	,02	,0	,00000000	,39621353	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,6779.00	,001	,6779.00	,1012.43	,22958373	,927571870074	,2273697386	,1615587771499630	,0	,6779.00	,001	
00097434339178170762976	,ftwxe6o13zisp	,00010000	,00010000	,556642054298	,326271	,00	,01	,01	,6875.00	,6875.00	,20221020	,154653	,20221020	,150	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0000	,000	,82	,06	,20221020	,1020154653	,02	,0	,00000000	,62404623	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,6875.00	,001	,6875.00	,1026.76	,35549459	,213705929363	,5140418522	,0616485949404436	,0	,6875.00	,001	
00099080043155136201525	,ftwxe6o13zisp	,00010000	,00010000	,499112424334	,854107	,00	,01	,01	,4100.00	,4100.00	,20221020	,150420	,20221020	,020	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0000	,000	,82	,06	,20221020	,1020150420	,02	,0	,00000000	,84077810	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,4100.00	,001	,4100.00	,612.32	,24401131	,143679890961	,8889321324	,5846875316674220	,0	,4100.00	,001	
00068243932788542261247	,ftwxe6o13zisp	,00010000	,00010000	,439061523745	,475463	,00	,01	,01	,3400.00	,3400.00	,20221020	,150844	,20221020	,141	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0000	,000	,82	,06	,20221020	,1020150844	,02	,0	,00000000	,05054486	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,3400.00	,001	,3400.00	,507.78	,14569763	,395589673534	,7911900728	,9252601089419234	,0	,3400.00	,001	
00012622331321369846228	,ftwxe6o13zisp	,00010000	,00010000	,856970899278	,094623	,00	,01	,01	,3376.00	,3376.00	,20221020	,152017	,20221020	,022	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0000	,000	,82	,06	,20221020	,1020152017	,02	,0	,00000000	,35016394	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,3376.00	,001	,3376.00	,504.20	,25971877	,555229525404	,2614271631	,7386006427820179	,0	,3376.00	,001	
00054730556729731822388	,ftwxe6o13zisp	,00010000	,00010000	,698713570476	,079346	,00	,01	,01	,4800.00	,4800.00	,20221020	,162454	,20221020	,130	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0000	,000	,82	,06	,20221020	,1020162454	,02	,0	,00000000	,56271932	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,4800.00	,001	,4800.00	,716.87	,94310972	,934202182250	,3665203482	,4327304463931078	,0	,4800.00	,001	
00013508954751165787173	,ftwxe6o13zisp	,00010000	,00010000	,375172817304	,369656	,00	,01	,01	,2700.00	,2700.00	,20221109	,051211	,20221109	,000	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0000	,000	,82	,06	,20221109	,1109051211	,02	,0	,00000000	,10206886	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,2700.00	,001	,2700.00	,403.24	,62485262	,272742153412	,4151288935	,1979652492316489	,0	,2700.00	,001	
00050291030363410896831	,ftwxe6o13zisp	,00010000	,00010000	,933237500080	,545297	,00	,01	,01	,4185.00	,4185.00	,20221129	,194634	,20221129	,100	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0000	,000	,82	,06	,20221129	,1129194634	,02	,0	,00000000	,41173521	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,4185.00	,001	,4185.00	,625.02	,91575385	,076093269462	,3665923834	,3326739746527886	,0	,4185.00	,001	
00058210049902121539074	,4usmqk3nvdizb	,00010001	,00010001	,241926754579	,081991	,00	,01	,01	,1879.00	,1879.00	,20221020	,180710	,20221020	,040	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020180710	,02	,0	,00000000	,08564780	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,1879.00	,001	,1879.00	,280.62	,90404065	,777408366500	,0778449735	,5344766894029670	,0	,1879.00	,001	
00088860908650669290019	,4usmqk3nvdizb	,00010001	,00010001	,542879415100	,156143	,00	,01	,01	,3958.00	,3958.00	,20221020	,182802	,20221020	,142	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020182802	,02	,0	,00000000	,16374774	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,3958.00	,001	,3958.00	,591.12	,99054120	,155425303261	,0043202585	,4195473992443827	,0	,3958.00	,001	
00019002291779740675462	,4usmqk3nvdizb	,00010001	,00010001	,593429404718	,920643	,00	,01	,01	,1400.00	,1400.00	,20221020	,184239	,20221020	,041	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020184239	,02	,0	,00000000	,92509820	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,1400.00	,001	,1400.00	,209.09	,93710618	,351279437567	,9557450658	,1111790216118986	,0	,1400.00	,001	
00089902047459834673133	,4usmqk3nvdizb	,00010001	,00010001	,030983067264	,329613	,00	,01	,01	,4029.00	,4029.00	,20221020	,191745	,20221020	,101	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020191745	,02	,0	,00000000	,88670149	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,4029.00	,001	,4029.00	,601.72	,47837746	,469473264936	,6319989817	,6319907027897235	,0	,4029.00	,001	
00096041204463481594187	,4usmqk3nvdizb	,00010001	,00010001	,196746422839	,627602	,00	,01	,01	,3088.00	,3088.00	,20221020	,190732	,20221020	,121	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020190732	,02	,0	,00000000	,68718184	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,3088.00	,001	,3088.00	,461.18	,32931416	,477704846401	,9012128958	,7295243053833414	,0	,3088.00	,001	
00024022240490913840970	,4usmqk3nvdizb	,00010001	,00010001	,526511609513	,921649	,00	,01	,01	,2656.00	,2656.00	,20221020	,191620	,20221020	,072	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020191620	,02	,0	,00000000	,86018385	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,2656.00	,001	,2656.00	,396.67	,50099218	,046906683939	,8688671606	,9352919924927333	,0	,2656.00	,001	
00050244537342581645722	,4usmqk3nvdizb	,00010001	,00010001	,353920980451	,026636	,00	,01	,01	,5188.00	,5188.00	,20221109	,233832	,20221109	,001	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221109	,1109233832	,02	,0	,00000000	,52178374	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,5188.00	,001	,5188.00	,774.81	,20782610	,628448828240	,5162477720	,8493320443950654	,0	,5188.00	,001	
00056958765958124367736	,4usmqk3nvdizb	,00010001	,00010001	,790243654950	,976278	,00	,01	,01	,3300.00	,3300.00	,20221129	,155347	,20221129	,002	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221129	,1129155347	,02	,0	,00000000	,23994069	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,3300.00	,001	,3300.00	,492.85	,04458335	,457335343819	,3526965685	,3006405340622735	,0	,3300.00	,001	
00041344597849087944448	,4usmqk3nvdizb	,00010001	,00010001	,276800901520	,809712	,00	,01	,01	,800.00	,800.00	,20221219	,214020	,20221219	,050	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221219	,1219214020	,02	,0	,00000000	,72000581	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,800.00	,001	,800.00	,119.48	,54494624	,531687665263	,3393629302	,1048135294494215	,0	,800.00	,001	
00085071041304466398878	,4usmqk3nvdizb	,00010001	,00010001	,695520140298	,906932	,00	,01	,01	,3000.00	,3000.00	,20230108	,120539	,20230108	,100	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20230108	,0108120539	,02	,0	,00000000	,97958838	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,3000.00	,001	,3000.00	,448.04	,79679565	,035031624331	,9944675085	,6233989673667869	,0	,3000.00	,001	
00037219352447654522563	,4usmqk3nvdizb	,00010001	,00010001	,798287620036	,774786	,00	,01	,01	,2900.00	,2900.00	,20230128	,215108	,20230128	,062	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20230128	,0128215108	,02	,0	,00000000	,86554674	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,2900.00	,001	,2900.00	,433.11	,13139351	,638368841787	,0469133002	,5796198490527494	,0	,2900.00	,001	
00006175355607902209336	,e3ksdcyp5xigh	,00020002	,00020002	,386208162452	,076866	,00	,01	,01	,4400.00	,4400.00	,20221020	,103352	,20221020	,142	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020103352	,02	,0	,00000000	,49702866	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,4400.00	,001	,4400.00	,657.13	,14132596	,870808654555	,3478748484	,5685807449614761	,0	,4400.00	,001	
00030089809031605678755	,e3ksdcyp5xigh	,00020002	,00020002	,724884655037	,182474	,00	,01	,01	,1800.00	,1800.00	,20221020	,105029	,20221020	,042	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020105029	,02	,0	,00000000	,39503574	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,1800.00	,001	,1800.00	,268.83	,23482818	,754656012941	,6256456044	,6598902717394839	,0	,1800.00	,001	
00035704479511571590179	,e3ksdcyp5xigh	,00020002	,00020002	,252631389275	,892771	,00	,01	,01	,5300.00	,5300.00	,20221020	,113120	,20221020	,031	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020113120	,02	,0	,00000000	,49951925	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,5300.00	,001	,5300.00	,791.54	,33332617	,936308283055	,7687183089	,2943912101872698	,0	,5300.00	,001	
00032729809401976675713	,e3ksdcyp5xigh	,00020002	,00020002	,178497618149	,451120	,00	,01	,01	,2500.00	,2500.00	,20221020	,113139	,20221020	,152	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020113139	,02	,0	,00000000	,09297608	,2025-07-30 15:54:56	,2025-07-30 15:54:56	,0	,001	,2500.00	,001	,2500.00	,373.37	,43572511	,239271423308	,8377853010	,6171771939366290	,0	,2500.00	,001	
00091872120114500078089	,e3ksdcyp5xigh	,00020002	,00020002	,202416840068	,029783	,00	,01	,01	,4957.00	,4957.00	,20221020	,121803	,20221020	,011	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020121803	,02	,0	,00000000	,25625710	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,4957.00	,001	,4957.00	,740.31	,67824443	,560513824259	,0614540490	,3979791735310735	,0	,4957.00	,001	
00020146288623261597342	,e3ksdcyp5xigh	,00020002	,00020002	,496303410577	,121569	,00	,01	,01	,3497.00	,3497.00	,20221020	,123620	,20221020	,111	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0002	,000	,82	,06	,20221020	,1020123620	,02	,0	,00000000	,40128213	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,3497.00	,001	,3497.00	,522.27	,43745110	,011879823306	,6423407691	,0375597947633404	,0	,3497.00	,001	
00059710200340937592121	,e3ksdcyp5xigh	,00020002	,00020002	,445859511804	,236065	,00	,01	,01	,2505.00	,2505.00	,20221020	,121343	,20221020	,131	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020121343	,02	,0	,00000000	,54542506	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,2505.00	,001	,2505.00	,374.12	,45779177	,176495927398	,8134783875	,4625112958606335	,0	,2505.00	,001	
00028831914990865977520	,e3ksdcyp5xigh	,00020002	,00020002	,172165606326	,004157	,00	,01	,01	,2200.00	,2200.00	,20221020	,124441	,20221020	,072	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221020	,1020124441	,02	,0	,00000000	,28712939	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,2200.00	,001	,2200.00	,328.56	,78931081	,439631881828	,4250930498	,5509133734508165	,0	,2200.00	,001	
00040679954711485806377	,e3ksdcyp5xigh	,00020002	,00020002	,646413082605	,324505	,00	,01	,01	,1200.00	,1200.00	,20221109	,225348	,20221109	,101	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0002	,000	,82	,06	,20221109	,1109225348	,02	,0	,00000000	,11245207	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1200.00	,001	,1200.00	,179.22	,53516315	,567968694156	,7021051410	,7940123419580755	,0	,1200.00	,001	
00092131452702118451574	,e3ksdcyp5xigh	,00020002	,00020002	,340609104885	,814862	,00	,01	,01	,5000.00	,5000.00	,20221129	,194808	,20221129	,120	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221129	,1129194808	,02	,0	,00000000	,99953313	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,5000.00	,001	,5000.00	,746.74	,21795291	,525656068624	,5682267062	,2433968388908257	,0	,5000.00	,001	
00004847438176446486240	,e3ksdcyp5xigh	,00020002	,00020002	,480776595444	,108989	,00	,01	,01	,2607.00	,2607.00	,20221219	,185034	,20221219	,100	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221219	,1219185034	,02	,0	,00000000	,92976018	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,2607.00	,001	,2607.00	,389.35	,91933981	,274571533378	,6961234399	,6580791277282730	,0	,2607.00	,001	
00009166541431779502986	,gsrzmj87x54q1	,00030003	,00030003	,851521879824	,290176	,00	,01	,01	,4500.00	,4500.00	,20221020	,180945	,20221020	,021	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0003	,000	,82	,06	,20221020	,1020180945	,02	,0	,00000000	,53357839	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,4500.00	,001	,4500.00	,672.06	,93596619	,058193895046	,3347786972	,2809844790134299	,0	,4500.00	,001	
00023186875002583622803	,gsrzmj87x54q1	,00030003	,00030003	,217221341276	,103586	,00	,01	,01	,1200.00	,1200.00	,20221020	,191556	,20221020	,010	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0003	,000	,82	,06	,20221020	,1020191556	,02	,0	,00000000	,33873089	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1200.00	,001	,1200.00	,179.22	,75865997	,483462016377	,2722183505	,6741065517730814	,0	,1200.00	,001	
00039761302229389106091	,gsrzmj87x54q1	,00030003	,00030003	,088378477451	,711179	,00	,01	,01	,8500.00	,8500.00	,20221020	,200022	,20221020	,041	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0003	,000	,82	,06	,20221020	,1020200022	,02	,0	,00000000	,06659610	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,8500.00	,001	,8500.00	,1269.45	,65884909	,238778684109	,9962447698	,8857578218700881	,0	,8500.00	,001	
00085819044455711898710	,gsrzmj87x54q1	,00030003	,00030003	,963212429206	,346694	,00	,01	,01	,3300.00	,3300.00	,20221109	,054433	,20221109	,061	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0003	,000	,82	,06	,20221109	,1109054433	,02	,0	,00000000	,12160476	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,3300.00	,001	,3300.00	,492.85	,20832829	,574172336129	,5678810922	,5661379270553309	,0	,3300.00	,001	
00084498026572534594275	,bel1vycirowpn	,00030001	,00030001	,806009399034	,577236	,00	,01	,01	,4155.00	,4155.00	,20221020	,190924	,20221020	,112	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020190924	,02	,0	,00000000	,14268300	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,4155.00	,001	,4155.00	,620.54	,96347972	,379483889159	,5522834246	,0515047290348819	,0	,4155.00	,001	
00064742250885980933183	,bel1vycirowpn	,00030001	,00030001	,858159385745	,432608	,00	,01	,01	,2300.00	,2300.00	,20221020	,190551	,20221020	,002	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020190551	,02	,0	,00000000	,38405386	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,2300.00	,001	,2300.00	,343.50	,82920664	,872745203824	,8995386254	,2923856378741042	,0	,2300.00	,001	
00065369574037392976329	,bel1vycirowpn	,00030001	,00030001	,067975986698	,199172	,00	,01	,01	,1787.00	,1787.00	,20221020	,204804	,20221020	,041	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221020	,1020204804	,02	,0	,00000000	,71745496	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1787.00	,001	,1787.00	,266.88	,13211206	,622127182178	,7525583017	,9249222164603656	,0	,1787.00	,001	
00007339889180495606136	,bel1vycirowpn	,00030001	,00030001	,497310627813	,795151	,00	,01	,01	,2300.00	,2300.00	,20221020	,213102	,20221020	,100	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020213102	,02	,0	,00000000	,08679124	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,2300.00	,001	,2300.00	,343.50	,73472905	,904689922064	,0663482570	,8415092235887174	,0	,2300.00	,001	
00023131400104751183019	,bel1vycirowpn	,00030001	,00030001	,853736960619	,247080	,00	,01	,01	,2157.00	,2157.00	,20221020	,213938	,20221020	,131	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221020	,1020213938	,02	,0	,00000000	,32174804	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,2157.00	,001	,2157.00	,322.14	,41481492	,734262842728	,1979225245	,0895200297985880	,0	,2157.00	,001	
00088163517396705656305	,bel1vycirowpn	,00030001	,00030001	,537747194134	,421319	,00	,01	,01	,1900.00	,1900.00	,20221109	,114132	,20221109	,002	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221109	,1109114132	,02	,0	,00000000	,55757900	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1900.00	,001	,1900.00	,283.76	,81581153	,172489388385	,7398268334	,1344264027068823	,0	,1900.00	,001	
00003667376385397039901	,bel1vycirowpn	,00030001	,00030001	,115750298410	,164746	,00	,01	,01	,1639.00	,1639.00	,20221129	,022415	,20221129	,121	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20221129	,1129022415	,02	,0	,00000000	,49155593	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1639.00	,001	,1639.00	,244.78	,50763184	,651327811481	,7492901432	,1557417018172531	,0	,1639.00	,001	
00029445381753631115977	,bel1vycirowpn	,00030001	,00030001	,394890126836	,610351	,00	,01	,01	,1500.00	,1500.00	,20221219	,114613	,20221219	,000	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221219	,1219114613	,02	,0	,00000000	,05586958	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1500.00	,001	,1500.00	,224.02	,09506082	,067878909587	,0794785554	,4627162746263804	,0	,1500.00	,001	
00048755393479538779036	,bel1vycirowpn	,00030001	,00030001	,307836770579	,852629	,00	,01	,01	,416.00	,416.00	,20230108	,184041	,20230108	,020	,07713955	,166512749679739	,"quySnack_bars,Vendors(Low)	",5814	,0000	,0001	,000	,82	,06	,20230108	,0108184041	,02	,0	,00000000	,57115985	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,416.00	,001	,416.00	,62.13	,44760004	,873505457869	,0294027041	,3735300447906642	,0	,416.00	,001	
00002978044498426396080	,bel1vycirowpn	,00030001	,00030001	,768609743525	,013863	,00	,01	,01	,1078.00	,1078.00	,20230128	,002341	,20230128	,002	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20230128	,0128002341	,02	,0	,00000000	,81981694	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,1078.00	,001	,1078.00	,161.00	,82995789	,662195086622	,2173117326	,4467688135076403	,0	,1078.00	,001	
00072208038773301338071	,bel1vycirowpn	,00030001	,00030001	,813686786752	,932478	,00	,01	,01	,3200.00	,3200.00	,20230217	,111103	,20230217	,132	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20230217	,0217111103	,02	,0	,00000000	,66093622	,2025-07-30 15:54:57	,2025-07-30 15:54:57	,0	,001	,3200.00	,001	,3200.00	,477.91	,62883048	,169393143096	,1816003328	,4698116780830930	,0	,3200.00	,001	
